"file_name","V6","V9","V11","V12","V17"
"Audi$$A5$$2010$$Grey$$7_9$$278$$image_4.jpg",0.60390043,-0.45962384,-0.38567036,-2.524745,0.50940007
"Audi$$A5$$2015$$White$$7_9$$125$$image_0.jpg",0.25127584,-0.2903296,-1.3054694,-2.234807,1.8581059
"Audi$$A5$$2015$$White$$7_9$$704$$image_0.jpg",1.3186294,-0.8410575,-0.0043357983,-0.81307155,2.719219
"Audi$$A6 Allroad$$2008$$Black$$7_11$$151$$image_10.jpg",0.36502066,0.048954483,-2.5607257,-1.2920647,-2.158146
"Audi$$A6 Avant$$2008$$Silver$$7_11$$881$$image_10.jpg",2.2944398,0.20784244,-1.1683813,-0.3520095,0.037569176
"Audi$$A6 Avant$$2011$$Silver$$7_11$$1085$$image_11.jpg",0.16110627,0.026899125,-1.8830161,-2.7204523,0.6956475
"Audi$$A6 Avant$$2013$$White$$7_11$$711$$image_7.jpg",0.18693541,0.5839373,-1.3581189,-1.4131869,2.1771119
"Audi$$A6 Avant$$2013$$White$$7_11$$976$$image_2.jpg",0.9124096,-0.78257775,0.5096642,-0.87373024,2.7877119
"Audi$$A6 Avant$$2014$$White$$7_11$$293$$image_2.jpg",2.9537508,-1.5207187,-2.448035,-0.442056,0.5199145
"Audi$$A6 Avant$$2014$$White$$7_11$$605$$image_4.jpg",2.8176408,-0.9288651,-1.1364508,-0.36406827,2.0546994
"Audi$$A6 Avant$$2015$$White$$7_11$$658$$image_0.jpg",1.3160052,-0.40934667,1.2520785,-0.7900701,2.9110415
"Audi$$A6 Avant$$2016$$White$$7_11$$1152$$image_7.jpg",2.3345122,-0.30499712,-0.7130349,-0.16106102,3.027011
"Audi$$A6 Avant$$2016$$White$$7_11$$427$$image_2.jpg",1.8737348,0.6456935,-1.4106762,-0.47463208,2.5340068
"Audi$$A6 Avant$$2016$$White$$7_11$$745$$image_2.jpg",2.7237108,0.3298919,-2.2066333,0.15683126,2.1440132
"Audi$$A6 Avant$$2016$$White$$7_11$$768$$image_2.jpg",2.7237108,0.3298919,-2.2066333,0.15683126,2.1440132
"Audi$$A6 Avant$$2017$$White$$7_11$$1153$$image_5.jpg",2.8388712,0.86849695,-0.35103256,0.36460596,1.9345651
"Audi$$A6 Avant$$2017$$White$$7_11$$1254$$image_4.jpg",2.7466989,-0.25585964,1.2189962,0.11577115,2.1437066
"Audi$$A6 Avant$$2017$$White$$7_11$$493$$image_0.jpg",1.8740779,-1.0440165,-0.76833,-0.9336141,2.4334013
"Audi$$A6 Avant$$2017$$White$$7_11$$532$$image_5.jpg",2.6035693,-1.7887105,-1.2176168,1.0903933,1.6087747
"Audi$$A6 Saloon$$2007$$Blue$$7_11$$1894$$image_3.jpg",0.74400294,0.017346565,-0.20963588,-1.4801072,1.0489628
